id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
33197,156,East Wall Chinese Cuisine,4.7,134.0,Chinese,$$,"3033 W Parker Rd ste 214, Plano, TX, 75023",75023,33.0424461,-96.7524488
19955,56,Taste of Asia,4.7,98.0,"Chinese, Asian, Asian Fusion, Thai, Japanese, Sushi",$$,"362 S Pickett St, Alexandria, VA, 22304",22304,38.80736,-77.12423
24318,5,Chinese Kitchen,4.7,100.0,"Chinese, South East Asian, Asian Fusion",$$,"1409 N Main St, Blacksburg, VA, 24060",24060,37.2472519,-80.4149693
15653,18,Happy Express,4.7,65.0,"Asian, Chinese, Family Friendly, Allergy Friendly",$$,"530 W Main St, Auburn, WA, 98001",98001,47.3072777,-122.2363821
19667,41,Jyoti Indian Cuisine,4.7,148.0,"Indian, Family Friendly, Allergy Friendly, Alcohol, Group Friendly",$$,"2433 18th St NW, Washington, DC, 20009",20009,38.921385,-77.041877
13167,94,Spice King,4.7,129.0,"Indian, Vegetarian Friendly, North Indian",$$,"720 Lind Ave SW, Renton, WA, 98057",98057,47.4732277,-122.2226004
38826,47,Mughlai Southlake,4.7,56.0,"Indian, Family Friendly",$$,"3311 E State Highway 114, Southlake, TX, 76092",76092,32.9370126,-97.1002861
38689,144,Swadeshi Plaza (South Lake),4.7,49.0,"Indian, Vegetarian, Asian",$$,"2315 East, Southlake, TX, 76092",76092,32.9398,-97.11475
40953,21,Biryani &amp; Co,4.7,101.0,Indian,$$,"11150 Research Blvd, Austin, TX, 78759",78759,30.406283,-97.7470212
42300,10,Mogul Indian Restaurant,4.7,105.0,"Indian, Indian Curry, Seafood, Family Friendly",$$,"1055 Bay Area Blvd, Houston, TX, 77062",77062,29.5564389,-95.1187997
40982,274,Austin Gyro Halal,4.7,215.0,"Halal, Sandwiches, Salads, Indian, Falafel",$$,"701 Trinity Street, Austin, TX, 78701",78701,30.26814,-97.73872
23162,74,Bhai Sahab,4.7,73.0,"Indian, Indian Curry, Vegetarian, Halal, Asian, Healthy",$$,"19405 Promenade Dr, Leesburg, VA, 20176",20176,39.0808562,-77.4946193
28869,94,Salt and Pepper Grill II ,4.7,63.0,"Pakistani, Indian",$$,"3925 14th St NW, Washington, DC, 20011",20011,38.9393962,-77.0323913
28631,197,Masala Story,4.7,471.0,"Indian, Family Friendly, Group Friendly",$$,"3301 12th St NE, Washington, DC, 20017",20017,38.9307902,-76.9906948
33129,281,Spicevillage,4.7,20.0,Indian,$$,"5332 Lakeview Pkwy, Rowlett, TX, 75088",75088,32.9077257,-96.5498571
25861,1,Kanak Indian Kitchen,4.7,119.0,"Indian, Vegetarian, Asian, Healthy",$$,"385 Merchant Walk Square, Charlottesville, VA, 22902",22902,38.01169,-78.49879
28906,152,Bindaas,4.7,80.0,"Indian, Vegetarian, Asian, Healthy",$$,"2000 Pennsylvania Ave NW, Washington, DC, 20006",20006,38.9005269,-77.0451768
34948,44,India oven,4.7,200.0,Indian,$$,"1031 Patricia, San Antonio, TX, 78213",78213,29.5454477,-98.5122181
11948,5,Gandhi Indian,4.7,22.0,Indian,$$,"710 SW 2nd Ave, Portland, OR, 97204",97204,45.517819,-122.6743959
15521,35,Moti Mahal Indian Cuisine,4.7,26.0,"Indian, Vegetarian Friendly, North Indian, Family Meals",$$,"1520 Broadway, Seattle, WA, 98122",98122,47.6146,-122.3206
18135,49,IndAroma,4.7,234.0,"Indian, Seafood, Vegetarian Friendly, Vegetarian, Healthy, Group Friendly",$$,"6548C Little River Tpke, Alexandria, VA, 22312",22312,38.822746,-77.16078
30538,150,The Kathmandu,4.7,54.0,"Indian, Himalayan, Nepalese",$$,"3142 S Highland Dr, Salt Lake City, UT, 84106",84106,40.7026708,-111.8525114
25851,43,Sticks Kebob Shop (Preston Charlottesville),4.7,39.0,Mediterranean,$$,"917 Preston Ave, Charlottesville, VA, 22903",22903,38.0384709,-78.4897291
28819,90,Marx Cafe,4.7,27.0,"Mediterranean, Salads, Pasta, Healthy",$$,"3202 Mount Pleasant Street Northwest, Washington, DC, 20010",20010,38.93134,-77.03816
28929,80,Zaytinya,4.7,165.0,"Mediterranean, Greek, Group Friendly, Alcohol",$$,"701 9th St NW, Washington, DC, 20001",20001,38.8989673,-77.0235107
51979,82,Petit Cafe Mediterranean Grill,4.7,37.0,"Greek, Mediterranean, Lebanese",$$,"1250 Eldridge Pkwy, Houston, TX, 77077",77077,29.7665787,-95.6252471
9821,19,Masala Indian Cuisine,4.7,105.0,"Indian, Family Friendly",$$,"3321 W, Kennewick, WA, 99336",99336,46.2091774,-119.1671114
8415,52,Taste of India,4.7,200.0,"Middle Eastern, Vegan Friendly, Indian, Gluten Free Friendly, Vegetarian Friendly, Group Friendly",$$,"5517 Roosevelt Way NE, Seattle, WA, 98105",98105,47.6690597,-122.3175905
8413,54,Saffron Grill,4.7,200.0,"Vegetarian, Indian, Mediterranean, Vegetarian Friendly, Desserts, Healthy, Group Friendly",$$,"2132 N Northgate Way, Seattle, WA, 98133",98133,47.7088411,-122.3328414
60139,33,Roti Grill (Dallas),4.7,200.0,"Indian, Thali, Biryani, Family Friendly, Group Friendly",$$,"4438 McKinney Ave, Dallas, TX, 75205",75205,32.8204438,-96.7884382
51087,72,India's Restaurant (Houston),4.7,95.0,Indian,$$,"5704 Richmond Ave, Houston, TX, 77057",77057,29.7322328,-95.47888
51988,162,Saravanaa Bhavan,4.7,145.0,"Indian, Vegetarian, Indian Curry, Healthy",$$,"8350 Westheimer Rd, Houston, TX, 77063",77063,29.7380873,-95.5124803
54202,144,Masala Wok (Irving),4.7,167.0,"Indian, Chinese, Asian Fusion",$$,"7447 N MacArthur Blvd, Irving, TX, 75063",75063,32.9076188,-96.9602717
51059,141,Masala Wok (Houston),4.7,124.0,"Indian, Rice-bowls, Noodles",$$,"10001 Westheimer Rd, Houston, TX, 77042",77042,29.736232,-95.549509
40162,132,Masala Wok (Tech Ridge),4.7,343.0,"Indian, Asian, Family Friendly",$$,"1100 Center Ridge Dr, Austin, TX, 78753",78753,30.41815,-97.67039
47541,175,Santhis Kitchens(previously Seven Spices) ,4.7,15.0,"Indian, Biryani, Kids Friendly",$$,"2552 Stonebrook Pkwy, Frisco, TX, 75034",75034,33.1335898,-96.8681492
47368,138,Our Place Indian Cuisine,4.7,48.0,"North Indian, South Indian",$$,"8150 N MacArthur Blvd #150, Irving, TX, 75063",75063,32.9201546,-96.9569872
25681,7,Rajput Indian Cuisine,4.7,54.0,"Indian, Allergy Friendly",$$,"5860 Harbour View Blvd, Suffolk, VA, 23435",23435,36.872303,-76.43516
24764,39,Anokha Cuisine of India,4.7,82.0,"Indian, Family Friendly",$$,"4015 Lauderdale Dr, Henrico, VA, 23233",23233,37.6513755,-77.6213247
25682,8,Rasoi IV Authentic Indian Cuisine,4.7,51.0,"Indian, Indian Curry, Asian, Allergy Friendly",$$,"1437 Sam's Drive #124, Chesapeake, VA, 23320",23320,36.7673171,-76.2483267
26755,134,Cafe of India DC,4.7,55.0,"Indian, Vegan",$$,"4909 Wisconsin Ave NW, Washington, DC, 20016",20016,38.9537767,-77.0817478
29276,23,Red Panda,4.7,80.0,"Asian: Other, Indian, Nepalese",$$,"161 Church St, Burlington, VT, 05401",05401,44.4756839,-73.2128556
27519,134,Firebirds Wood Fired Grill (390 Spectrum Ave),4.7,188.0,"American, Seafood, Steak, Family Meals, Family Friendly",$$,"390 Spectrum Ave, Gaithersburg, MD, 20879",20879,39.1595393,-77.2200468
29872,53,Fleming’s Prime Steakhouse &amp; Wine Bar (Salt Lake City),4.7,45.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood",$$$,"20 South 400 West #2020, Salt Lake City, UT, 84101",84101,40.7687255,-111.9033099
56900,4,Chili's (1725 W. Tyler),4.7,71.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"1725 W. Tyler, Harlingen, TX, 78550-5914",78550-5914,26.18889,-97.71352
18754,3,Applebee's (Harrisonburg),4.7,37.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"1860 E. Market Street, Harrisonburg, VA, 22801",22801,38.429852,-78.841316
32597,2,Denny's (255 N 1100 West),4.7,12.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"255 N 1100 West, Cedar City, UT, 84721",84721,37.682024,-113.0776763
25106,45,IHOP (9820  W. Broad St),4.7,123.0,"American, Steak, Chicken, Family Meals",$$,"9820  W. Broad St, Glenn Allen, VA, 23060",23060,37.643263,-77.5653456
19804,34,Fogo de Chão (Washington DC),4.7,130.0,"Steak, Brazilian, Family Friendly",$$,"1101 Pennsylvania Ave NW, Washington, DC, 20004",20004,38.8952349,-77.0273954
56143,32,Applebee's (San Antonio I-10),4.7,76.0,"American, Burgers, Salads, Healthy, Family Friendly, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"W IH 10, San Antonio, TX, 78249",78249,29.58934,-98.60052
18813,6,Applebee's (Staunton),4.7,28.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"139 Lee Jackson Highway, Staunton, VA, 24401",24401,38.1228367,-79.0661741
53544,36,Chili's (1110 Lake Woodlands Dr.),4.7,150.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"1110 Lake Woodlands Dr., The Woodlands, TX, 77380-3221",77380-3221,30.16781,-95.45318
47789,74,Fleming’s Prime Steakhouse &amp; Wine Bar (Plano),4.7,53.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood, Alcohol",$$$,"7250 Dallas Pkwy, Plano, TX, 75024",75024,33.0774799,-96.8234029
37729,209,Silver Fox (1651 South University),4.7,10.0,"American, Steak, Seafood",$$$,"1651 South University, Fort Worth, TX, 76107",76107,32.72711,-97.36087
32794,4,Denny's (Avenida Munoz Rivera),4.7,500.0,"American, Breakfast and Brunch, Coffee and Tea, Salads, Steak, Sandwich",$$,"1052 Av. Luis Muñoz Rivera, San Juan, , 00927",00927,18.40071,-66.0566152
46927,231,Chili's (5012 W Park Blvd.),4.7,102.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"5012 W Park Blvd., Plano, TX, 75093",75093,33.02696,-96.79709
33253,3,Tokyo Harbor,4.7,53.0,"Sushi, Japanese, Steak",$$,"1025 N Central Expy, Plano, TX, 75075",75075,33.0168587,-96.7095244
35159,114,La Sorrentina,4.7,60.0,"Sandwich, Pasta, Pizza, Salads, Chicken, Steak, Seafood, Kids Friendly, Desserts",$$,"3330 Culebra Rd, San Antonio, TX, 78228",78228,29.448803,-98.566369
46441,9,Fogo de Chao (The Woodlands),4.7,18.0,"Steak, Brazilian",$$,"1900 Hughes Landing Blvd., The Woodlands, TX, 77380",77380,30.1711197,-95.4716008
44812,2,Applebee's (Redd Rd.),4.7,107.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"440 E. Redd Rd., El Paso, TX, 79912",79912,31.863153,-106.57102
38939,68,Chili's (113 E. Hwy 114),4.7,92.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"113 E. Hwy 114, Roanoke, TX, 76262-6900",76262-6900,33.01089,-97.2193
19503,147,Urban Tandoor,4.7,330.0,"Indian, Himalayan, Nepalese, Family Friendly, Group Friendly",$$,"801 N Quincy St, Arlington, VA, 22203",22203,38.880506,-77.10721
22344,102,Passage to India,4.7,62.0,"Indian, West Indian, North Indian, South Indian, Desserts",$$,"4931 Cordell Ave, Bethesda, MD, 20814",20814,38.9885917,-77.0991701
15368,157,Chutneys (Queen Anne),4.7,85.0,"Vegan Friendly, Indian, Vegetarian Friendly, Burgers, Family Meals",$$,"1100 Pike St, Seattle, WA, 98101",98101,47.61369,-122.32889
15383,87,Roti Cuisine of India,4.7,200.0,"Vegetarian, Seafood, Indian, Healthy, Group Friendly",$$,"530 Queen Anne Ave N, Seattle, WA, 98109",98109,47.6242251,-122.3565155
14125,35,Taste Of India,4.7,200.0,"Indian, Pakistani",$$,"3110 N Division St, Spokane, WA, 99207",99207,47.687172,-117.4108834
13134,175,Bukhara Bar &amp; Grill,4.7,95.0,"Indian, Halal, Vegetarian Friendly, North Indian, Family Friendly",$$,"131 Front St N, Issaquah, WA, 98027",98027,47.5317172,-122.0369692
8341,136,Masala of India Cuisine,4.7,99.0,"Vegan Friendly, Seafood, Indian, Vegetarian Friendly",$$,"507 NE Northgate Way, Seattle, WA, 98125",98125,47.708257,-122.322373
19514,131,Namaste (Alexandria),4.7,218.0,"Indian, Family Friendly, Group Friendly",$$,"6138 Rose Hill Dr, Alexandria, VA, 22310",22310,38.783877,-77.122102
22160,27,Applebee's (Fairfax),4.7,84.0,"Traditional American, Burgers, Comfort Food, Pasta, Salads, Sandwiches, Steak, American, Wings",$$,"12970 Fair Lakes Shopping Center, Fairfax, VA, 22033",22033,38.8599943,-77.3901533
31302,26,Black Bear Diner (1245 South Main Street),4.7,16.0,"American, Burgers, Comfort Food, Diner, Breakfast and Brunch, Sandwich, Salads, Chicken, Kids Friendly, Desserts, Coffee and Tea, Healthy, Pasta, Steak, Family Meals",$$,"1245 South Main Street, St. George, UT, 84770",84770,37.0866196,-113.5837559
3024,87,Denny's (433 S Gammon Rd),4.7,41.0,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"433 S. Gammon Rd, Madison, WI, 53719",53719,43.058234,-89.5021278
62734,2,Denny's (1305 E Monte Cristo),4.7,13.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"1305 E Monte Cristo, Edinburg, TX, 78542",78542,26.3363598,-98.1435721
5887,24,Chili's (300 East Rollins Road),4.7,66.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"300 East Rollins Road, Round Lake Beach, IL, 60073-1333",60073-1333,42.37939,-88.07504
58862,1,Chili's (4120 US HWY 77),4.7,25.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"4120 HWY 77, Corpus Christi, TX, 78410-4518",78410-4518,27.85786,-97.6292
41511,202,The Burger Den (1-35 North Parmer Lane),4.7,18.0,"Chicken Strips, Salads, Sanwiches, Steak",$$,"1-35 North Parmer Lane, Austin, TX, 78753",78753,30.40804,-97.67453
17378,2,Denny's (2202 State Rt 530 Ne),4.7,11.0,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"2202 State Rt 530 Ne, Arlington, WA, 98223",98223,48.1874412,-122.2004664
27665,34,Applebee's (Ashland),4.7,14.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"101 South Carter Street, Ashland, VA, 23005",23005,37.758534,-77.462736
49714,4,Chili's (2010 Hwy. 181 North),4.7,51.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"2010 Hwy. 181 North, Portland, TX, 78374-4172",78374-4172,27.89483,-97.30787
32609,2,Applebee's (Cedar City),4.7,49.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings",$$,"1352 South Providence Center D, Cedar City, UT, 84720",84720,37.65369,-113.0855
12433,13,Denny's (Pacific Highway),4.7,21.0,"Breakfast and Brunch, American, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"11755 Pacific Hwy SW, Tacoma, WA, 98499",98499,47.1494538,-122.503292
51258,216,Texas de Brazil (Houston),4.7,157.0,"Steak, Brazilian, Latin American, Salads, Healthy, Family Friendly",$$,"822 Town and Country Blvd Suite 100, Houston, TX, 77024",77024,29.7818136,-95.5609271
51923,264,Chili's (10211 W. Grand Parkway South),4.7,125.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"10211 W. Grand Parkway South, Richmond, TX, 77407-2259",77407-2259,29.656600934968733,-95.71178496761812
16249,16,Denny's (Bellingham),4.7,90.0,"Breakfast and Brunch, American, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"161 Telegraph Rd, Bellingham, WA, 98226",98226,48.7840736,-122.4856054
5964,22,Applebee's (Mchenry),4.7,43.0,"American, Sandwich, Burgers, Comfort Food, Pasta, Salads, Sandwiches, Steak, Wings",$$,"1700 N. Richmond Road, McHenry, IL, 60050",60050,42.35089,-88.266807
51473,19,Fleming’s Prime Steakhouse &amp; Wine Bar (Houston T&amp;C),4.7,37.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood, Alcohol",$$$,"788 W. Sam, Houston, TX, 77024",77024,29.7778717,-95.5620629
17895,88,Marib Restaurant (Springfield),4.7,23.0,"Arabian, Mediterranean",$$,"6981 Hechinger Dr, Springfield, VA, 22151",22151,38.7955563,-77.1853963
20820,150,Moby Dick House of Kabob (McLean),4.7,113.0,"Mediterranean, Greek, Vegetarian, Family Meals, Persian, Healthy, Family Friendly",$$,"6854 Old Dominion Dr, McLean, VA, 22101",22101,38.935786,-77.181652
20359,87,Phoenicia Resto &amp; Lounge (Vienna),4.7,30.0,"Mediterranean, Vegetarian, Lebanese, Healthy",$$,"2236 Gallows Rd, Vienna, VA, 22182",22182,38.898763,-77.2247009
34967,5,Mediterranean Turkish Grill,4.7,58.0,Mediterranean,$$,"8507 McCullough Ave, San Antonio, TX, 78216",78216,29.5161599,-98.4928404
54808,179,Cafe Layal Midtown,4.7,99.0,"Middle Eastern, Mediterranean, Pizza",$$,"207 Gray St, Houston, TX, 77002",77002,29.7529792,-95.3779107
24866,97,Taziki's Mediterranean Café (14221 Hull Street Road),4.7,31.0,"Mediterranean, Greek, Salads",$$,"14221 Hull Street Road, Chesterfield, VA, 23832",23832,37.40381,-77.67104
26533,125,Mediterranean House Of Kabob,4.7,161.0,Mediterranean,$$,"11616 Rockville Pike, North Bethesda, MD, 20852",20852,39.047778,-77.114111
40226,51,Austin's Habibi (5th St),4.7,208.0,"Mediterranean, Gluten Free Friendly, Allergy Friendly, Family Meals, Turkish, Greek, Middle Eastern, Salads, Vegan Friendly, Vegetarian Friendly, Local Specialities",$$,"817 W 5th St, Austin, TX, 78703",78703,30.2695803,-97.7531103
33700,44,Afrah Mediterranean Restaurant and Pastries,4.7,134.0,"Mediterranean, Lebanese, Desserts, Family Meals",$$,"318 E Main St, Richardson, TX, 75081",75081,32.94797,-96.72823
48892,40,"The Halal Guys -Carrollton, TX",4.7,200.0,"Halal, Gyro, Mediterranean, Group Friendly",$$,"3432 E Hebron Pkwy #114, Carrolton, TX, 75093",75093,33.0268283,-96.8403809
51355,72,Fadi's Mediterranean Grill - Sugarland,4.7,200.0,"Middle Eastern, Greek, Mediterranean, Family Meals, Lebanese, Halal, Healthy, Family Friendly, Group Friendly",$$,"716 Hwy 6, Sugar Land, TX, 77479",77479,29.6069566,-95.642034
54327,13,"The Halal Guys (Irving, TX)",4.7,200.0,"Halal, Mediterranean, Desserts",$$,"7750 N Macarthur Blvd, Irving, TX, 75063",75063,32.9123615,-96.9566321
51063,129,Cafe Caspian,4.7,75.0,"Persian, Mediterranean, Middle Eastern",$$,"12126 Westheimer Rd #116, Houston, TX, 77077",77077,29.7369479,-95.5941599
40979,283,ATX Gyro,4.7,169.0,Mediterranean,$$,"2512 Rio Grande St, Austin, TX, 78705",78705,30.29059,-97.7446
43298,48,"The Halal Guys (Katy, TX)",4.7,200.0,"Halal, Gyro, Mediterranean",$$,"23703 Cinco Ranch Blvd, Katy, TX, 77494",77494,29.74102,-95.7799
44162,36,Pasha Express,4.7,200.0,"Mediterranean, Family Meals, Family Friendly",$$,"10650 Culebra Rd, San Antonio, TX, 78251",78251,29.4923598,-98.7020079
20216,159,Charga,4.7,44.0,"Mediterranean, Peruvian, Pakistani, Mexican, Halal, Healthy, Sandwich, Salads",$$,"5151 Lee Hwy, Arlington, VA, 22207",22207,38.896697,-77.1323069
51697,64,The Rouxpour- Sugar Land,4.7,37.0,"Cajun, Seafood, Steak, Family Friendly",$$,"2298 Texas Dr, Sugar Land, TX, 77479",77479,29.5961582,-95.6203556
62714,7,Chili's (6603 FM 1488 RD),4.7,85.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"6603 FM 1488 RD, Magnolia, TX, 77354-1502",77354-1502,30.22126,-95.56678
57521,10,Applebee's (El Paso Rojas),4.7,113.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"1350 George Dieter, El Paso, TX, 79936",79936,31.7283051,-106.3018273
57225,231,Texas de Brazil (McAllen),4.7,43.0,"Steak, Brazilian, Latin American, Salads, Healthy",$$,"2200 S. 10th St., S03, McAllen, TX, 78503",78503,26.1886302,-98.2359849
41057,172,County Line On the Hill,4.7,54.0,"Steak, BBQ, Chicken, Wings, Local Specialities, Fish &amp; Seafood, Burgers, Sandwiches",$$,"6500 Bee Caves Rd, Austin, TX, 78746",78746,30.2976429,-97.835841
41425,66,Saltgrass (12613 Galleria Cir),4.7,62.0,"Steak, American, Wine, Healthy",$$,"12613 Galleria Cir, Bee Cave, TX, 78738",78738,30.3067111,-97.93832
39506,88,Fleming’s Prime Steakhouse &amp; Wine Bar (Austin Domain),4.7,35.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood, Alcohol",$$$,"11600 Century Oaks Terrace, Austin, TX, 78758",78758,30.403161,-97.7255837
54206,93,Chili's (800 W. State Hwy. 114),4.7,46.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"800 W. State Hwy. 114, Grapevine, TX, 76051-3932",76051-3932,32.92497,-97.08625
23107,110,Clyde's Willow Creek Farm,4.7,196.0,"Burgers, American, Sandwiches, Family Meals, Traditional American, Seafood, Steak, Wings, Burgers, Pasta, Comfort Food, Comfort Food, Sandwich, Kids Friendly, Bar Food, Bar Food, Gourmet, Healthy, Gluten Free Friendly, Salads, Salads, Soup, Group Friendly",$$,"42920, Broadlands, VA, 20148",20148,39.0320827,-77.5164838
22320,144,Chili's (45555 Eastern Plaza),4.7,51.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"45555 Eastern Plaza, Sterling, VA, 20166",20166,39.02335,-77.42429
40140,156,County Line on the Lake,4.7,50.0,"Steak, BBQ, Family Friendly",$$$,"5204 Ranch Rd 2222, Austin, TX, 78731",78731,30.3570641,-97.7856803
9012,293,Tian Tian Noodles ,4.7,130.0,"Chinese, Noodles, Asian, Family Meals, Salads, Rice-bowls, Asian Fusion, Seafood, Chicken, Steak, Healthy",$$,"16421 Cleveland Street, Redmond, WA, 98052",98052,47.67256,-122.12104
43136,82,Chili's (8485 Davis Blvd),4.7,48.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"8485 Davis Blvd, North Richland Hills, TX, 76182-8604",76182-8604,32.90526,-97.19337
43523,20,Denny's (2405 Texmati Dr),4.7,80.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"2405 Texmati Dr, Katy, TX, 77494",77494,29.7821399,-95.8097782
40370,48,Fleming’s Prime Steakhouse &amp; Wine Bar (Austin Downtown),4.7,87.0,"Steak, Salads, Family Meals, Burgers, Healthy, American, Sandwiches, Seafood, Alcohol",$$$,"320 E. 2nd Street, Austin, TX, 78701",78701,30.2637431,-97.7411109
14971,144,Gyro House,4.7,33.0,"Mediterranean, Sandwich, Salads, Healthy",$$,"2355 10th Ave E #2355, Seattle, WA, 98102",98102,47.6411254,-122.3203476
18921,138,Fettoosh,4.7,93.0,"Lebanese, Mediterranean, Moroccan, Halal",$$,"5100 Wilson Blvd, Arlington, VA, 22205",22205,38.8776616,-77.1221009
16295,92,Greek Express,4.7,38.0,"Greek, Mediterranean, Vegetarian Friendly",$$,"4058 Factoria Square Mall SE, Bellevue, WA, 98006",98006,47.5739305,-122.1720266
59887,144,Chili's (4500 Beltline Rd.),4.6,200.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"4500 Beltline Rd., Dallas, TX, 75001-4515",75001-4515,32.95353,-96.83511
4032,11,Chili's (1170 N. Casaloma),4.6,66.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"1170 N. Casaloma, Appleton, WI, 54913-9294",54913-9294,44.271,-88.47577
51526,3,Aria Suya Kitchen,4.6,116.0,"African, Seafood, Steak, Black-owned",$$,"6357 Westheimer Rd, Houston, TX, 77057",77057,29.7371936,-95.4962318
59484,230,Denny's (4820 W Sublett Rd),4.6,53.0,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"4820 W Sublett Rd, Arlington, TX, 76001",76001,32.6455675,-97.1834348
10866,9,Simply Thai,4.6,191.0,"Thai, Noodles, Indian Curry, Family Friendly",$$,"235 Strander Blvd, Tukwila, WA, 98188",98188,47.45559,-122.26001
6958,12,Ember Smoked BBQ  (115 Retail Commons Pkwy),4.6,12.0,"American, Steak, BBQ",$$,"115 Retail Commons Pkwy, Martinsburg, WV, 25403",25403,39.44127,-77.99009
33868,189,Chili's (7675 S. Custer Rd.),4.6,150.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"7675 S. Custer Rd., McKinney, TX, 75070-6476",75070-6476,33.12766,-96.7326
19147,205,The Hamilton,4.6,260.0,"American, Seafood, Steak, Wings, Burgers, Burgers, Pasta, Comfort Food, Comfort Food, Sandwich, Sandwiches, Sushi, Kids Friendly, Bar Food, Bar Food, Gourmet, Healthy, Gluten Free Friendly, Salads, Salads, Asian, Soup, Group Friendly",$$,"600 14th St NW, Washington, DC, 20005",20005,38.8977239,-77.0325394
19224,289,The Oceanaire Seafood Room (1201 F Street NW),4.6,30.0,"American, Seafood, Steak, Healthy, Desserts",$$$,"1201 F Street NW, Washington, DC, 20005",20005,38.8976647,-77.028692
18495,46,Denny's (1601 Martinsburg),4.6,56.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"1601 Martinsburg, Winchester, VA, 22603",22603,39.2172003,-78.1398035
8417,50,Applebee's (Lynnwood),4.6,154.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"4626 196th Street S.W., Lynnwood, WA, 98036",98036,47.8206088,-122.2964468
12490,77,Texas de Brazil (Tacoma),4.6,161.0,"Steak, Brazilian, Latin American, Salads, Healthy, Family Friendly",$$,"4502 S. Steele St., Tacoma, WA, 98409",98409,47.2150044,-122.4684093
11675,4,Fogo de Chao (Portland),4.6,38.0,"Steak, Brazilian",$$,"930 SW Sixth Ave, Portland, OR, 97204",97204,45.5171441,-122.6793288
